session_id,prefix_len,label,session_length_so_far,unique_nodes,unique_node_ratio,revisit_ratio,repeated_transition_ratio,backtrack_count,self_loop_ratio,mean_depth,leaf_visit_ratio,out_degree_mean,mean_hop_distance,far_jump_ratio,mean_delta_t,std_delta_t,burstiness,low_latency_ratio,category_switch_rate,transition_entropy,normalized_transition_entropy,category_entropy,normalized_category_entropy,node_entropy,normalized_node_entropy,navigation_entropy_score
bot_0222,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.46489145934823034,0.04158571726136489,-0.8357844373571046,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0222,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,2.9,1.0,0.0,0.4547381362025874,0.0822750227432505,-0.6935828429055364,1.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6283600095084314
bot_0223,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.5275997327131903,0.010287691497684104,-0.9617477894643957,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0223,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.42454317600606817,0.10540283983468145,-0.6022129172253072,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0224,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4589738989494981,0.023636089381700198,-0.9020489009627394,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0224,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.3692840450697711,0.10422992773535132,-0.5597598646650801,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0225,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.30449038477649676,0.060770240578681856,-0.6672499779050151,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0225,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.3946017918797538,0.10779272837645391,-0.5708841397335206,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0226,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.5101619473580554,0.02907174481701208,-0.8921738562004627,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0226,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.42697509550297147,0.10129200722544879,-0.6165121518932722,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0227,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4660007155606814,0.009586380492482227,-0.959686120283589,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0227,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.4563954003319295,0.04690222703984133,-0.8136203133530925,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0228,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4703451483816875,0.04482906763538705,-0.8259654064911459,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0228,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.45144287411353895,0.044080280541806405,-0.822085889921871,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0229,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.44085558587147766,0.002312835224823312,-0.9895622742292791,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0229,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.4460771607977269,0.027679542087880683,-0.8831487051506092,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0229,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,2.9,1.0,0.0,0.44002941880922064,0.08063914178587513,-0.6902477011720892,1.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6283600095084314
bot_0230,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.53578340355494,0.026342031236968932,-0.9062770349585041,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0230,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.42295421584218124,0.11436331684200612,-0.5743175687169543,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0231,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.32113416752935686,0.1712107002933048,-0.30450904850307736,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0231,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.40564066706886137,0.14795952304323703,-0.46546433442056184,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0232,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.42684807351686255,0.11585431567340082,-0.5730465979843549,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0232,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.4654603406407599,0.09312354042402296,-0.6665727616539556,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0232,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,2.9,1.0,0.0,0.42329417632054134,0.09164255757840578,-0.6440628467714249,1.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6283600095084314
bot_0233,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4236774827512956,0.025866218909785382,-0.884922338743892,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0233,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.3744571324361801,0.052807457807891554,-0.752811447455893,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0234,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4082794611485505,0.04243196972281296,-0.8117111445752377,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0234,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.3777508777443935,0.052010230967981116,-0.7579574795690044,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0234,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,2.9,1.0,0.0,0.4066118809901631,0.07773641077999881,-0.679006152800113,1.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6283600095084314
bot_0235,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.5069395755329958,0.01683506320838113,-0.9357163865404574,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0235,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.4461821301815798,0.06388138584263924,-0.7495159569907133,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0235,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,2.9,1.0,0.0,0.4500008032371022,0.09766439014228817,-0.6433427162327184,1.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6283600095084314
bot_0236,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.408498566600597,0.049867291275404096,-0.7824127150024581,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0236,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.39561529030513604,0.06394313696931768,-0.7217192279617143,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0237,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.5083269160720008,0.14220573326565591,-0.5628021640099281,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0237,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.488347847714106,0.1204799489594738,-0.6042232315353087,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0238,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.5007813281140637,0.08201708692753462,-0.7185404599232463,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0238,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.42792501864094884,0.09699449445649884,-0.6304405074059708,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0238,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,2.9,1.0,0.0,0.438809616343301,0.10439441115715788,-0.6156346202456325,1.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6283600095084314
bot_0239,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4065877971593346,0.08265661948915184,-0.6621050065103179,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0239,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,0.4824651323816337,0.09875172977710328,-0.660189728803384,1.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0240,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.3958522287204613,0.5279808636532474,-0.4511157275064837,0.5,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0240,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.3990010281899992,0.412468344650521,-0.5446035678718214,0.25,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0240,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.4,111.88888888888889,0.1111111111111111,1.3532030708039282,0.4623047646286915,-0.4907157594078592,0.2222222222222222,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.780804918083877
bot_0240,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,1.9333333333333333,0.06666666666666667,3.1333333333333333,72.28571428571429,0.07142857142857142,1.3414743114020464,0.4106181254087315,-0.5312825775834595,0.21428571428571427,0.2857142857142857,3.8073549220576055,1.0000000000000004,1.6894822670191822,0.8447411335095911,3.906890595608518,0.9999999999999998,0.7504709976631122
bot_0240,20,bot,20.0,17.0,0.85,0.15000000000000002,0.05263157894736842,0.0,0.0,2.0,0.15,2.75,106.05263157894737,0.10526315789473684,1.3144631830511644,0.3615882798176715,-0.5685236547584833,0.15789473684210525,0.2631578947368421,4.142664355548846,0.9934625572680476,1.7762976257251988,0.8881488128625994,3.984183719779189,0.974732706942589,0.7393543614173611
bot_0241,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,0.9030937691661481,0.40561254545064906,-0.38013205725317123,0.5,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0241,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.232909836637453,0.4585467992842325,-0.4578083888809039,0.25,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0241,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.4,111.88888888888889,0.1111111111111111,1.37047771877047,0.37825583392729667,-0.5673945486506364,0.1111111111111111,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.780804918083877
bot_0241,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,1.8666666666666667,0.06666666666666667,3.2,72.28571428571429,0.07142857142857142,1.361456136797542,0.31520033240471396,-0.6240132213193506,0.07142857142857142,0.2857142857142857,3.8073549220576055,1.0000000000000004,1.640223928941852,0.820111964470926,3.906890595608518,0.9999999999999998,0.7443137054034459
bot_0241,20,bot,20.0,19.0,0.95,0.050000000000000044,0.0,0.0,0.0,1.95,0.1,2.85,106.05263157894737,0.10526315789473684,1.3320810543763044,0.30836274599989033,-0.6240496066623251,0.10526315789473684,0.2631578947368421,4.247927513443583,0.9999999999999996,1.765957320949175,0.8829786604745875,4.221928094887362,0.9938795051295151,0.7553499282765415
bot_0242,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.0723321924217468,0.04760063282292737,-0.914993771501379,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0242,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.2123830581510224,0.2667979909431663,-0.6392625620689957,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0242,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.4,111.88888888888889,0.1111111111111111,1.2107451285631021,0.24294881834371007,-0.6657497008078495,0.1111111111111111,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.780804918083877
bot_0242,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,1.8666666666666667,0.06666666666666667,3.2666666666666666,72.28571428571429,0.07142857142857142,1.2642415438696324,0.24322306443153838,-0.677308424898098,0.07142857142857142,0.2857142857142857,3.8073549220576055,1.0000000000000004,1.640223928941852,0.820111964470926,3.906890595608518,0.9999999999999998,0.7443137054034459
bot_0243,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.3228396517655665,0.10468457179789536,-0.8533340869879233,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0243,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.3337490841667583,0.6020534262061039,-0.3779805295426132,0.25,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0243,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.4,111.88888888888889,0.1111111111111111,1.349654103337383,0.5837389448480181,-0.39615077710567936,0.3333333333333333,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.780804918083877
bot_0243,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,1.8666666666666667,0.06666666666666667,2.933333333333333,72.28571428571429,0.07142857142857142,1.313022989338178,0.5233490774238669,-0.4300184729485085,0.2857142857142857,0.21428571428571427,3.8073549220576055,1.0000000000000004,1.5546097612655667,0.7773048806327834,3.906890595608518,0.9999999999999998,0.7264690773010531
bot_0244,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.3624844035599497,0.14071778646870114,-0.8127759693245002,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0244,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.3425845370447282,0.16293204625810787,-0.7835533024808483,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0244,10,bot,10.0,9.0,0.9,0.09999999999999998,0.0,0.0,0.0,1.8,0.2,3.5,222.77777777777777,0.2222222222222222,1.2373671173565217,0.1946993875050261,-0.7280861093474851,0.1111111111111111,0.3333333333333333,3.169925001442312,1.0,1.6854752972273344,0.8427376486136672,3.121928094887362,0.9848586617875466,0.7623510788200835
bot_0244,15,bot,15.0,14.0,0.9333333333333333,0.06666666666666665,0.0,0.0,0.0,1.8666666666666667,0.13333333333333333,3.0,143.57142857142858,0.14285714285714285,1.2877415796084928,0.203036014751264,-0.7276105899103458,0.07142857142857142,0.21428571428571427,3.8073549220576055,1.0000000000000004,1.781937063546704,0.890968531773352,3.7735572622751845,0.9911230603728022,0.7555992758004811
bot_0244,20,bot,20.0,19.0,0.95,0.050000000000000044,0.0,0.0,0.0,1.9,0.1,2.95,106.05263157894737,0.10526315789473684,1.2691883312255916,0.2030506899817008,-0.7241607007329672,0.10526315789473684,0.21052631578947367,4.247927513443583,0.9999999999999996,1.6804820237218405,0.8402410118609203,4.221928094887362,0.9938795051295151,0.7394023582283877
bot_0245,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.0102469370233451,0.1493882898339195,-0.7423529634594186,0.5,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0245,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,0.9808141696106163,0.10973117672051938,-0.7987590757419081,0.75,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0245,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.4,111.88888888888889,0.1111111111111111,1.1709683397682713,0.256601412868503,-0.6405059544102126,0.3333333333333333,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.780804918083877
bot_0245,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,1.9333333333333333,0.06666666666666667,3.1333333333333333,72.28571428571429,0.07142857142857142,1.1834724348391967,0.2652443591180611,-0.6338216548266414,0.2857142857142857,0.35714285714285715,3.8073549220576055,1.0000000000000004,1.781937063546704,0.890968531773352,3.906890595608518,0.9999999999999998,0.7691707043719096
bot_0245,20,bot,20.0,18.0,0.9,0.09999999999999998,0.0,0.0,0.0,1.95,0.15,2.8,158.57894736842104,0.15789473684210525,1.2534334079187064,0.3278128699644723,-0.5853740501406058,0.2631578947368421,0.3157894736842105,4.247927513443583,0.9999999999999996,1.9833830982290133,0.854196606086214,4.084183719779189,0.9794381717576535,0.7538123094162901
bot_0246,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.5278695762396381,0.4175027322337139,-0.5707734397007503,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0246,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.4116013839373784,0.37382657363301186,-0.5812470931151823,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0246,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.4,111.88888888888889,0.1111111111111111,1.4649282507378398,0.3846064493907924,-0.584104640627674,0.0,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.780804918083877
bot_0247,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,1.0269710371208558,0.3196074253352006,-0.5253044152328695,0.5,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0247,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,1.1203981797200526,0.2456760593073179,-0.6403181433503401,0.25,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0247,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.8,0.1,3.9,111.88888888888889,0.1111111111111111,1.2333759623976928,0.2655022987331921,-0.6457320042351219,0.2222222222222222,0.4444444444444444,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.791916029194988
bot_0247,15,bot,15.0,13.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,1.9333333333333333,0.13333333333333333,3.2,143.57142857142858,0.14285714285714285,1.3600322714027298,0.278220208456091,-0.6603451398650505,0.14285714285714285,0.35714285714285715,3.8073549220576055,1.0000000000000004,1.781937063546704,0.890968531773352,3.640223928941851,0.9837273962594126,0.7598849900861954
bot_0247,20,bot,20.0,16.0,0.8,0.19999999999999996,0.05263157894736842,0.0,0.0,2.0,0.2,2.6,158.57894736842104,0.15789473684210525,1.3641796845032113,0.2535612464140825,-0.6865242863450232,0.10526315789473684,0.3684210526315789,4.142664355548846,0.9934625572680476,2.065957320949175,0.8897593881129189,3.821928094887362,0.9554820237218405,0.75067805786152
bot_0248,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,0.8467643193943153,0.12476250560592594,-0.7431619953347248,1.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0248,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,0.9833842674702146,0.32018179800115415,-0.5087601518909183,0.75,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
bot_0248,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.9,0.1,3.8,111.88888888888889,0.1111111111111111,1.2376084638294609,0.47347220727583883,-0.4465810814518851,0.3333333333333333,0.4444444444444444,3.169925001442312,1.0,1.7609640474436812,0.8804820237218406,3.321928094887362,1.0,0.7812316170415713
bot_0248,15,bot,15.0,13.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,2.0,0.2,3.066666666666667,143.57142857142858,0.14285714285714285,1.423493158352724,0.47969823963651576,-0.4959012108363598,0.21428571428571427,0.35714285714285715,3.8073549220576055,1.0000000000000004,1.6894822670191825,0.8447411335095912,3.5898980954642865,0.9701274359004188,0.7483281405202551
bot_0249,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,1.0,0.0,1.5147272743135196,0.1198737037419837,-0.8533297051068895,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0249,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.2,3.4,250.5,0.25,1.5167475980052483,0.10763302179978804,-0.8674780768897544,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.8037433801794819
bot_0249,10,bot,10.0,9.0,0.9,0.09999999999999998,0.0,0.0,0.0,1.8,0.2,3.5,222.77777777777777,0.2222222222222222,1.3414121522899227,0.3900347593542025,-0.5494695716845996,0.1111111111111111,0.4444444444444444,3.169925001442312,1.0,1.6854752972273344,0.8427376486136672,3.121928094887362,0.9848586617875466,0.7734621899311945
bot_0249,15,bot,15.0,14.0,0.9333333333333333,0.06666666666666665,0.0,0.0,0.0,1.8666666666666667,0.13333333333333333,3.0,143.57142857142858,0.14285714285714285,1.2627091138366755,0.3725044082592205,-0.5443966146001876,0.14285714285714285,0.2857142857142857,3.8073549220576055,1.0000000000000004,1.781937063546704,0.890968531773352,3.7735572622751845,0.9911230603728022,0.7627421329433383
bot_0249,20,bot,20.0,19.0,0.95,0.050000000000000044,0.0,0.0,0.0,1.95,0.1,2.9,106.05263157894737,0.10526315789473684,1.3507662749348457,0.4017597213541626,-0.5415078324602398,0.10526315789473684,0.3157894736842105,4.247927513443583,0.9999999999999996,1.765957320949175,0.8829786604745875,4.221928094887362,0.9938795051295151,0.7606130861712783
bot_0250,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.324836973837852,0.22015345627648653,-0.7150099418283207,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
bot_0250,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,1.0,0.0,1.0832359583325024,0.2882280850979724,-0.5796782475215015,0.5,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7054820237218407
bot_0250,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.9,0.1,3.0,1.0,0.0,1.1388436390402885,0.47924480999360874,-0.407640774792319,0.4444444444444444,0.3333333333333333,3.169925001442312,1.0,1.7609640474436812,0.8804820237218406,3.321928094887362,1.0,0.7534538392637935
