ip,timestamp,method,path,status_code,body_bytes_sent,referrer,user_agent,label
127.0.0.1,1776032557.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032557.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032557.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032557.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032557.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032557.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032558.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032559.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032559.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-009,
127.0.0.1,1776032559.0,GET,/robots.txt,200,45,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/sitemap.xml,200,1969,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/products.html,200,3803,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032559.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032560.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032560.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032560.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032560.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032560.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032560.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/products.html,200,3803,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-010,
127.0.0.1,1776032561.0,GET,/robots.txt,200,45,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/sitemap.xml,200,1969,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/products.html,200,3803,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032561.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032562.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032563.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-011,
127.0.0.1,1776032563.0,GET,/robots.txt,200,45,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/sitemap.xml,200,1969,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/products.html,200,3803,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/about.html,200,4908,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/articles.html,200,4963,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/cart.html,200,4448,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/contact.html,200,4759,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/faq.html,200,4437,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032563.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/index.html,200,9797,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032564.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032565.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032565.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032565.0,GET,/products.html,200,3803,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032565.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-BFS/1.0 (+https://localhost/lab) LabSession/bot-bfs-012,
127.0.0.1,1776032569.0,GET,/robots.txt,200,45,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032569.0,GET,/sitemap.xml,200,1969,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032569.0,GET,/index.html,200,9797,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/products.html,200,3803,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/articles.html,200,4963,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/about.html,200,4908,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/faq.html,200,4437,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/contact.html,200,4759,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/cart.html,200,4448,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/products.html,200,3803,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032570.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/index.html,200,9797,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/faq.html,200,4437,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/contact.html,200,4759,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/cart.html,200,4448,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032571.0,GET,/articles.html,200,4963,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032572.0,GET,/about.html,200,4908,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032572.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-001,
127.0.0.1,1776032572.0,GET,/robots.txt,200,45,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/sitemap.xml,200,1969,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/index.html,200,9797,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/products.html,200,3803,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/articles.html,200,4963,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/about.html,200,4908,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/faq.html,200,4437,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/contact.html,200,4759,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/cart.html,200,4448,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/hidden/diagnostic-offer.html,200,3275,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/articles/designing-websites-for-behavioral-security-research.html,200,5274,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/products.html,200,3803,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/river-vision-cam.html,200,6911,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/puremesh-filter.html,200,6896,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032572.0,GET,/pages/products/hydra-node-x.html,200,6874,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032573.0,GET,/pages/products/flow-guard-mini.html,200,6897,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032573.0,GET,/pages/products/aqua-sense-pro.html,200,6923,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032573.0,GET,/pages/articles/honeypots-in-modern-web-applications.html,200,5031,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
127.0.0.1,1776032573.0,GET,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,200,5096,,ResearchScraper-DFS/1.0 (+https://localhost/lab) LabSession/bot-dfs-002,
